Data; Group; Nome_POD; IPERF
sáb 25 fev 2023 21:37:05 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:37:15 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:37:26 -03; Group 1; worker-78b9ff59fc-shzk5; 010.09
sáb 25 fev 2023 21:37:36 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:37:47 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:37:57 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:38:08 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:38:18 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:38:29 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:38:39 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:38:50 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:39:00 -03; Group 1; worker-78b9ff59fc-shzk5; 010.09
sáb 25 fev 2023 21:39:11 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:39:21 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:39:32 -03; Group 1; worker-78b9ff59fc-shzk5; 010.09
sáb 25 fev 2023 21:39:42 -03; Group 1; worker-78b9ff59fc-shzk5; 010.12
sáb 25 fev 2023 21:39:53 -03; Group 1; worker-78b9ff59fc-shzk5; 010.09
sáb 25 fev 2023 21:40:03 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:40:14 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:40:24 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:40:35 -03; Group 1; worker-78b9ff59fc-shzk5; 010.09
sáb 25 fev 2023 21:40:45 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:40:56 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:41:06 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:41:17 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:41:27 -03; Group 1; worker-78b9ff59fc-shzk5; 010.11
sáb 25 fev 2023 21:41:38 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:41:48 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:41:59 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
sáb 25 fev 2023 21:42:09 -03; Group 1; worker-78b9ff59fc-shzk5; 010.08
