Data; Group; Nome_POD; IPERF
sáb 04 mar 2023 14:49:07 -03; Group 2; result-77f68799c4-jtcfz; 031.85
sáb 04 mar 2023 14:49:39 -03; Group 2; result-77f68799c4-jtcfz; 031.84
sáb 04 mar 2023 14:50:11 -03; Group 2; result-77f68799c4-jtcfz; 031.84
sáb 04 mar 2023 14:50:43 -03; Group 2; result-77f68799c4-jtcfz; 031.87
sáb 04 mar 2023 14:51:16 -03; Group 2; result-77f68799c4-jtcfz; 031.84
sáb 04 mar 2023 14:51:48 -03; Group 2; result-77f68799c4-jtcfz; 031.86
sáb 04 mar 2023 14:52:20 -03; Group 2; result-77f68799c4-jtcfz; 031.87
sáb 04 mar 2023 14:52:52 -03; Group 2; result-77f68799c4-jtcfz; 031.84
sáb 04 mar 2023 14:53:25 -03; Group 2; result-77f68799c4-jtcfz; 031.88
sáb 04 mar 2023 14:53:57 -03; Group 2; result-77f68799c4-jtcfz; 031.85
sáb 04 mar 2023 14:54:29 -03; Group 2; result-77f68799c4-jtcfz; 031.88
sáb 04 mar 2023 14:55:01 -03; Group 2; result-77f68799c4-jtcfz; 031.85
sáb 04 mar 2023 14:55:34 -03; Group 2; result-77f68799c4-jtcfz; 031.90
sáb 04 mar 2023 14:56:06 -03; Group 2; result-77f68799c4-jtcfz; 031.87
sáb 04 mar 2023 14:56:38 -03; Group 2; result-77f68799c4-jtcfz; 031.89
sáb 04 mar 2023 14:57:10 -03; Group 2; result-77f68799c4-jtcfz; 031.85
sáb 04 mar 2023 14:57:43 -03; Group 2; result-77f68799c4-jtcfz; 031.82
sáb 04 mar 2023 14:58:15 -03; Group 2; result-77f68799c4-jtcfz; 031.88
sáb 04 mar 2023 14:58:47 -03; Group 2; result-77f68799c4-jtcfz; 031.69
sáb 04 mar 2023 14:59:20 -03; Group 2; result-77f68799c4-jtcfz; 031.86
sáb 04 mar 2023 14:59:52 -03; Group 2; result-77f68799c4-jtcfz; 031.89
sáb 04 mar 2023 15:00:24 -03; Group 2; result-77f68799c4-jtcfz; 031.84
sáb 04 mar 2023 15:00:56 -03; Group 2; result-77f68799c4-jtcfz; 031.87
sáb 04 mar 2023 15:01:29 -03; Group 2; result-77f68799c4-jtcfz; 031.85
sáb 04 mar 2023 15:02:01 -03; Group 2; result-77f68799c4-jtcfz; 031.85
sáb 04 mar 2023 15:02:33 -03; Group 2; result-77f68799c4-jtcfz; 031.85
sáb 04 mar 2023 15:03:05 -03; Group 2; result-77f68799c4-jtcfz; 031.88
sáb 04 mar 2023 15:03:38 -03; Group 2; result-77f68799c4-jtcfz; 031.88
sáb 04 mar 2023 15:04:10 -03; Group 2; result-77f68799c4-jtcfz; 031.86
sáb 04 mar 2023 15:04:42 -03; Group 2; result-77f68799c4-jtcfz; 031.83
